CustomerID,Month,Industry,Country,Revenue_MEUR,EBITDA_MEUR,EBITDA_Margin,Operating_Cash_Flow_MEUR,Free_Cash_Flow_MEUR,Loan_Amount_MEUR,Collateral_Value_MEUR,PD_pct,LGD_pct,Interest_Rate_pct,Days_Past_Due,Risk_Rating_1to10,Net_Debt_to_EBITDA,Debt_to_Equity,Interest_Coverage,ROIC_pct,Stage,Covenant_Breach
C1012,2024-11-01,Energy,Finland,166.78,41.21,0.2471,34.72,34.57,29.18,16.91,0.92,31.4,4.14,108,10,3.14,2.55,15.0,5.64,3,Y
C1012,2024-12-01,Energy,Finland,165.31,42.14,0.2549,37.98,36.88,29.18,16.76,2.29,32.33,4.14,108,10,1.43,2.55,15.0,4.94,3,Y
C1013,2024-01-01,Retail,Germany,95.69,24.55,0.2566,17.46,7.58,17.2,18.1,18.0,55.59,3.07,69,8,1.19,0.15,15.0,6.04,2,Y
C1013,2024-02-01,Retail,Germany,100.22,26.01,0.2595,21.92,20.51,17.2,18.28,17.39,51.95,3.07,75,8,1.28,0.15,15.0,5.13,2,Y
C1013,2024-03-01,Retail,Germany,96.4,26.4,0.2739,26.46,13.73,17.2,21.06,16.95,55.03,3.07,83,8,0.1,0.15,15.0,5.0,2,Y
C1013,2024-04-01,Retail,Germany,90.09,25.07,0.2783,21.55,19.41,17.2,18.66,16.12,53.55,3.07,97,9,0.68,0.15,15.0,3.73,3,Y
C1013,2024-05-01,Retail,Germany,95.4,27.74,0.2908,30.0,19.25,17.2,19.92,17.3,48.74,3.07,120,10,0.25,0.15,15.0,6.07,3,Y
C1013,2024-06-01,Retail,Germany,90.02,25.57,0.2841,19.62,10.75,17.2,19.46,16.27,50.39,3.07,132,10,1.1,0.15,15.0,6.46,3,Y
C1013,2024-07-01,Retail,Germany,84.67,25.22,0.2979,24.74,14.2,17.2,19.97,19.77,50.77,3.07,143,10,0.24,0.15,15.0,8.75,3,Y
C1013,2024-08-01,Retail,Germany,83.11,25.78,0.3103,23.85,23.24,17.2,18.44,19.01,60.08,3.07,137,10,0.73,0.15,15.0,4.34,3,Y
C1013,2024-09-01,Retail,Germany,90.13,27.48,0.3049,29.29,28.05,17.2,18.43,16.06,54.89,3.07,152,10,0.55,0.15,15.0,6.28,3,Y
C1013,2024-10-01,Retail,Germany,87.01,26.6,0.3057,27.91,21.15,17.2,19.65,16.7,50.16,3.07,153,10,0.1,0.15,15.0,5.1,3,Y
C1013,2024-11-01,Retail,Germany,91.92,26.38,0.287,25.88,17.51,17.2,19.39,19.44,49.9,3.07,188,10,0.1,0.15,15.0,1.39,3,Y
C1013,2024-12-01,Retail,Germany,89.71,25.44,0.2836,26.36,13.67,17.2,20.93,17.78,53.41,3.07,199,10,0.1,0.15,15.0,1.63,3,Y
C1014,2024-01-01,Professional Services,Belgium,7.03,0.68,0.0969,0.55,0.37,2.08,1.58,13.67,48.68,3.97,19,8,4.24,3.96,7.12,7.66,2,Y
C1014,2024-02-01,Professional Services,Belgium,7.24,0.76,0.1048,0.59,0.47,2.08,1.52,12.83,44.57,3.97,33,8,4.61,3.96,5.56,6.54,2,Y
C1014,2024-03-01,Professional Services,Belgium,7.25,0.8,0.1103,0.7,0.67,2.08,1.56,13.08,50.16,3.97,36,8,3.02,3.96,9.89,8.37,2,Y
C1014,2024-04-01,Professional Services,Belgium,6.72,0.7,0.1039,0.69,0.64,2.08,1.67,12.75,45.21,3.97,45,8,4.7,3.96,6.22,6.09,2,Y
C1014,2024-05-01,Professional Services,Belgium,6.93,0.58,0.0832,0.48,0.34,2.08,1.65,13.23,46.66,3.97,57,8,5.44,3.96,5.92,5.53,2,Y
C1014,2024-06-01,Professional Services,Belgium,7.19,0.59,0.0823,0.56,0.35,2.08,1.62,14.87,49.54,3.97,53,8,4.3,3.96,6.06,3.46,2,Y
C1014,2024-07-01,Professional Services,Belgium,7.54,0.8,0.106,0.69,0.61,2.08,1.58,13.76,45.13,3.97,71,8,3.69,3.96,8.01,2.75,2,Y
C1014,2024-08-01,Professional Services,Belgium,7.06,0.89,0.1263,0.8,0.74,2.08,1.59,13.18,51.83,3.97,84,8,5.4,3.96,7.63,6.49,2,Y
C1014,2024-09-01,Professional Services,Belgium,7.29,0.87,0.12,0.95,0.59,2.08,1.55,13.47,44.11,3.97,78,8,4.86,3.96,8.49,5.62,2,Y
C1014,2024-10-01,Professional Services,Belgium,7.21,0.82,0.1138,0.84,0.6,2.08,1.65,13.12,44.1,3.97,78,8,3.47,3.96,8.19,8.11,2,Y
C1014,2024-11-01,Professional Services,Belgium,7.51,0.91,0.121,0.98,0.78,2.08,1.68,15.65,52.86,3.97,81,8,5.23,3.96,8.5,7.67,2,Y
C1014,2024-12-01,Professional Services,Belgium,7.58,0.89,0.1177,0.74,0.5,2.08,1.72,15.62,48.35,3.97,81,8,3.91,3.96,9.8,7.81,2,Y
C1015,2024-01-01,Food & Beverage,Portugal,75.61,23.34,0.3087,16.86,7.55,15.79,12.96,13.19,26.25,8.04,57,9,4.47,4.21,15.0,5.92,2,Y
C1015,2024-02-01,Food & Beverage,Portugal,72.39,22.37,0.3091,17.78,12.77,15.79,13.03,15.29,27.73,8.04,76,9,3.79,4.21,15.0,4.58,2,Y
C1015,2024-03-01,Food & Beverage,Portugal,74.4,22.57,0.3034,22.64,18.61,15.79,12.86,12.14,25.16,8.04,85,9,4.79,4.21,15.0,4.68,2,Y
C1015,2024-04-01,Food & Beverage,Portugal,76.28,23.2,0.3042,19.19,16.65,15.79,12.91,12.69,29.94,8.04,102,10,5.0,4.21,15.0,5.11,3,Y
C1015,2024-05-01,Food & Beverage,Portugal,80.24,25.69,0.3202,22.79,14.74,15.79,12.39,16.01,25.43,8.04,106,10,5.94,4.21,15.0,5.04,3,Y
C1015,2024-06-01,Food & Beverage,Portugal,78.31,25.72,0.3284,21.51,20.68,15.79,12.03,15.12,27.28,8.04,96,10,4.59,4.21,15.0,3.66,3,Y
C1015,2024-07-01,Food & Beverage,Portugal,79.97,27.66,0.3459,29.37,21.04,15.79,12.31,13.92,28.75,8.04,107,10,5.25,4.21,15.0,2.2,3,Y
C1015,2024-08-01,Food & Beverage,Portugal,80.14,27.94,0.3487,20.39,6.74,15.79,12.37,13.8,29.42,8.04,119,10,3.97,4.21,15.0,4.53,3,Y
C1015,2024-09-01,Food & Beverage,Portugal,79.27,26.88,0.3391,26.58,24.24,15.79,12.09,15.37,24.19,8.04,123,10,5.37,4.21,15.0,7.04,3,Y
C1015,2024-10-01,Food & Beverage,Portugal,81.43,26.43,0.3246,27.8,23.51,15.79,12.71,12.58,28.34,8.04,123,10,3.15,4.21,15.0,6.76,3,Y
C1015,2024-11-01,Food & Beverage,Portugal,90.19,29.64,0.3286,22.88,11.98,15.79,11.83,15.87,28.54,8.04,133,10,4.11,4.21,15.0,6.07,3,Y
C1015,2024-12-01,Food & Beverage,Portugal,86.74,30.32,0.3495,28.89,15.81,15.79,11.46,14.68,28.0,8.04,145,10,6.2,4.21,15.0,7.99,3,Y
C1016,2024-01-01,Logistics,Belgium,59.62,3.81,0.0639,4.11,2.21,15.62,13.37,21.52,33.28,5.9,36,7,0.4,1.64,4.91,7.03,2,N
C1016,2024-02-01,Logistics,Belgium,55.59,3.07,0.0552,2.65,2.29,15.62,13.74,22.59,29.65,5.9,38,7,1.28,1.64,1.92,5.1,2,N
C1016,2024-03-01,Logistics,Belgium,56.41,2.68,0.0475,2.52,2.16,15.62,13.56,25.22,33.61,5.9,47,8,1.6,1.64,4.67,7.13,2,Y
C1016,2024-04-01,Logistics,Belgium,56.3,2.26,0.0402,2.35,1.86,15.62,12.96,22.89,35.12,5.9,41,8,2.3,1.64,2.85,3.89,2,Y
C1016,2024-05-01,Logistics,Belgium,54.1,1.68,0.0311,1.18,0.58,15.62,14.36,21.13,31.52,5.9,43,8,2.17,1.64,1.21,4.07,2,Y
C1016,2024-06-01,Logistics,Belgium,56.82,1.46,0.0257,1.39,1.28,15.62,14.16,22.19,31.27,5.9,32,8,0.31,1.64,1.92,3.53,2,Y
C1016,2024-07-01,Logistics,Belgium,59.89,1.48,0.0247,1.52,0.81,15.62,14.18,22.68,39.1,5.9,32,8,2.85,1.64,0.1,5.28,2,Y
C1016,2024-08-01,Logistics,Belgium,61.56,2.03,0.033,2.08,1.16,15.62,12.73,20.2,32.97,5.9,32,8,0.58,1.64,2.23,4.97,2,Y
C1016,2024-09-01,Logistics,Belgium,66.97,1.34,0.02,1.45,1.31,15.62,13.14,22.6,35.6,5.9,35,8,1.51,1.64,3.18,4.26,2,Y
C1016,2024-10-01,Logistics,Belgium,66.97,1.34,0.02,1.02,0.66,15.62,12.75,22.54,36.11,5.9,52,8,2.19,1.64,0.65,9.57,2,Y
C1016,2024-11-01,Logistics,Belgium,66.51,1.33,0.02,1.1,0.7,15.62,14.2,22.93,33.12,5.9,48,8,2.11,1.64,1.62,5.63,2,Y
C1016,2024-12-01,Logistics,Belgium,68.27,1.37,0.02,1.2,0.76,15.62,13.33,22.85,29.48,5.9,38,8,2.44,1.64,0.23,4.53,2,Y
C1017,2024-01-01,Consumer Goods,Sweden,24.99,5.04,0.2017,5.2,4.95,2.13,1.72,4.86,35.47,5.91,44,7,0.26,0.97,15.0,3.42,2,N
C1017,2024-02-01,Consumer Goods,Sweden,26.55,5.37,0.2021,5.65,3.4,2.13,1.87,5.69,38.96,5.91,45,7,0.1,0.97,15.0,5.53,2,N
C1017,2024-03-01,Consumer Goods,Sweden,24.54,4.93,0.201,5.17,4.79,2.13,1.69,5.76,33.27,5.91,43,7,1.42,0.97,15.0,4.67,2,N
C1017,2024-04-01,Consumer Goods,Sweden,24.5,5.06,0.2065,4.22,4.19,2.13,1.82,4.44,33.74,5.91,60,7,0.78,0.97,15.0,5.48,2,N
C1017,2024-05-01,Consumer Goods,Sweden,23.11,4.7,0.2035,4.66,3.0,2.13,1.65,4.37,31.37,5.91,72,7,2.0,0.97,15.0,5.08,2,Y
C1017,2024-06-01,Consumer Goods,Sweden,22.61,4.5,0.199,4.7,3.64,2.13,1.77,3.39,39.11,5.91,58,7,0.16,0.97,15.0,4.86,2,N
C1017,2024-07-01,Consumer Goods,Sweden,22.5,4.64,0.2063,4.29,2.43,2.13,1.72,4.9,38.64,5.91,65,7,0.1,0.97,15.0,5.5,2,Y
C1017,2024-08-01,Consumer Goods,Sweden,23.71,4.99,0.2106,5.08,4.59,2.13,1.91,3.17,36.13,5.91,78,7,0.5,0.97,15.0,5.4,2,Y
C1017,2024-09-01,Consumer Goods,Sweden,24.11,4.6,0.191,4.16,1.97,2.13,1.75,4.22,38.09,5.91,78,7,2.3,0.97,15.0,6.55,2,Y
C1017,2024-10-01,Consumer Goods,Sweden,23.85,4.77,0.2,4.48,4.2,2.13,1.83,2.57,40.13,5.91,85,7,0.88,0.97,15.0,11.33,2,Y
C1017,2024-11-01,Consumer Goods,Sweden,23.02,5.03,0.2186,4.38,4.02,2.13,1.89,2.4,35.22,5.91,84,7,2.79,0.97,15.0,6.38,2,Y
C1017,2024-12-01,Consumer Goods,Sweden,20.91,4.36,0.2084,3.5,3.48,2.13,1.89,3.14,39.43,5.91,79,7,0.58,0.97,15.0,7.3,2,Y
C1018,2024-01-01,Automotive,Netherlands,11.42,3.11,0.2727,2.45,1.33,1.26,1.6,12.05,64.68,9.21,6,4,3.76,3.32,15.0,7.67,1,N
C1018,2024-02-01,Automotive,Netherlands,11.32,2.99,0.2643,2.67,1.92,1.26,1.65,10.06,72.44,9.21,0,4,2.8,3.32,15.0,10.6,1,N
C1018,2024-03-01,Automotive,Netherlands,11.21,2.89,0.2579,3.14,1.95,1.26,1.66,10.4,70.23,9.21,15,4,3.61,3.32,15.0,8.24,1,N
C1018,2024-04-01,Automotive,Netherlands,11.9,3.19,0.2682,2.25,2.19,1.26,1.66,11.78,73.51,9.21,3,4,2.33,3.32,15.0,6.61,1,N
C1018,2024-05-01,Automotive,Netherlands,12.19,3.27,0.268,3.29,2.93,1.26,1.5,10.12,73.1,9.21,3,4,2.63,3.32,15.0,6.51,1,N
C1018,2024-06-01,Automotive,Netherlands,12.39,3.48,0.281,3.81,3.5,1.26,1.66,12.11,69.94,9.21,0,4,3.78,3.32,15.0,11.4,1,N
C1018,2024-07-01,Automotive,Netherlands,11.41,3.03,0.2656,2.6,1.54,1.26,1.52,11.64,70.15,9.21,0,4,4.24,3.32,15.0,6.19,1,N
C1018,2024-08-01,Automotive,Netherlands,11.44,3.05,0.2667,2.16,1.75,1.26,1.57,11.45,71.47,9.21,5,4,2.15,3.32,15.0,6.31,1,N
C1018,2024-09-01,Automotive,Netherlands,11.35,3.1,0.2732,3.15,2.0,1.26,1.65,11.02,69.24,9.21,11,4,4.64,3.32,15.0,7.11,1,N
C1018,2024-10-01,Automotive,Netherlands,11.44,3.02,0.2636,2.55,2.02,1.26,1.59,11.64,67.76,9.21,16,4,4.94,3.32,15.0,6.76,1,N
C1018,2024-11-01,Automotive,Netherlands,12.14,3.39,0.279,3.27,2.57,1.26,1.71,10.02,71.86,9.21,17,4,3.46,3.32,15.0,9.08,1,N
C1018,2024-12-01,Automotive,Netherlands,11.68,3.23,0.2767,3.36,2.77,1.26,1.48,13.54,71.42,9.21,17,4,2.66,3.32,15.0,9.15,1,N
C1019,2024-01-01,Logistics,Sweden,53.37,7.83,0.1467,6.53,5.93,13.91,11.79,22.47,34.75,8.98,21,6,0.31,1.49,5.02,9.39,1,N
C1019,2024-02-01,Logistics,Sweden,55.6,7.73,0.1391,6.05,3.29,13.91,13.16,20.52,27.51,8.98,36,6,0.64,1.49,6.49,5.17,2,N
C1019,2024-03-01,Logistics,Sweden,58.55,8.31,0.142,7.69,3.68,13.91,12.14,19.14,30.19,8.98,39,6,1.99,1.49,5.72,3.4,2,N
C1019,2024-04-01,Logistics,Sweden,60.21,9.01,0.1496,9.17,4.8,13.91,12.53,20.96,34.52,8.98,33,6,0.49,1.49,7.59,0.99,2,N
C1019,2024-05-01,Logistics,Sweden,59.9,9.3,0.1552,10.09,5.86,13.91,12.64,20.45,32.6,8.98,37,6,2.29,1.49,9.3,4.94,2,N
C1019,2024-06-01,Logistics,Sweden,58.97,8.75,0.1484,9.44,7.84,13.91,12.18,20.16,32.78,8.98,60,6,1.3,1.49,7.58,6.71,2,N
C1019,2024-07-01,Logistics,Sweden,63.51,10.05,0.1583,9.8,5.9,13.91,11.88,20.42,34.2,8.98,66,6,1.94,1.49,6.25,8.54,2,Y
C1019,2024-08-01,Logistics,Sweden,65.04,10.92,0.168,8.52,8.08,13.91,12.41,23.07,29.41,8.98,67,6,1.38,1.49,7.9,7.56,2,Y
C1019,2024-09-01,Logistics,Sweden,64.54,11.74,0.1819,9.71,5.47,13.91,12.07,21.07,33.87,8.98,74,6,1.9,1.49,10.0,9.0,2,Y
C1019,2024-10-01,Logistics,Sweden,62.02,10.5,0.1693,9.73,5.37,13.91,12.93,20.44,36.32,8.98,60,6,1.51,1.49,8.46,2.89,2,N
C1019,2024-11-01,Logistics,Sweden,62.74,9.99,0.1592,9.65,7.46,13.91,11.88,20.43,28.13,8.98,50,6,1.58,1.49,8.52,8.36,2,N
C1019,2024-12-01,Logistics,Sweden,64.43,10.33,0.1603,9.24,4.56,13.91,13.17,20.01,37.89,8.98,59,6,1.32,1.49,8.5,3.8,2,N
C1020,2024-01-01,Food & Beverage,Ireland,6.0,0.89,0.1481,0.63,0.35,0.41,0.24,14.66,36.91,5.02,2,2,1.9,1.94,9.66,7.08,1,N
C1020,2024-02-01,Food & Beverage,Ireland,5.52,0.8,0.1444,0.64,0.57,0.41,0.22,14.64,36.81,5.02,6,2,1.78,1.94,8.27,6.36,1,N
C1020,2024-03-01,Food & Beverage,Ireland,5.66,0.77,0.1353,0.82,0.77,0.41,0.22,12.39,37.73,5.02,16,2,2.04,1.94,7.98,8.82,1,N
C1020,2024-04-01,Food & Beverage,Ireland,5.66,0.81,0.1423,0.72,0.54,0.41,0.21,15.41,32.53,5.02,5,2,0.2,1.94,8.2,4.11,1,N
C1020,2024-05-01,Food & Beverage,Ireland,5.78,0.85,0.1464,0.82,0.5,0.41,0.25,13.88,31.66,5.02,11,2,1.29,1.94,9.43,5.28,1,N
C1020,2024-06-01,Food & Beverage,Ireland,5.65,0.79,0.1397,0.86,0.63,0.41,0.23,14.59,34.36,5.02,8,2,1.88,1.94,9.86,5.74,1,N
C1020,2024-07-01,Food & Beverage,Ireland,6.03,0.8,0.1319,0.63,0.56,0.41,0.23,13.49,34.69,5.02,16,2,2.46,1.94,8.99,5.11,1,N
C1020,2024-08-01,Food & Beverage,Ireland,6.24,0.84,0.1338,0.7,0.4,0.41,0.22,13.03,29.87,5.02,15,2,1.98,1.94,7.62,6.85,1,N
C1020,2024-09-01,Food & Beverage,Ireland,6.74,0.92,0.1361,0.68,0.33,0.41,0.23,14.45,39.54,5.02,12,2,1.36,1.94,9.49,8.22,1,N
C1020,2024-10-01,Food & Beverage,Ireland,6.4,0.84,0.1306,0.59,0.54,0.41,0.23,15.8,34.46,5.02,10,2,1.91,1.94,9.22,6.66,1,N
C1020,2024-11-01,Food & Beverage,Ireland,6.6,0.95,0.1433,0.96,0.71,0.41,0.22,14.9,35.04,5.02,11,2,2.34,1.94,9.15,4.12,1,N
C1020,2024-12-01,Food & Beverage,Ireland,6.51,0.95,0.1464,0.98,0.72,0.41,0.22,16.21,38.17,5.02,7,2,1.8,1.94,9.01,3.38,1,N
C1021,2024-01-01,Manufacturing,Germany,34.28,6.68,0.1948,5.05,3.34,6.38,6.1,4.66,37.0,4.36,47,8,2.4,2.9,15.0,8.32,2,Y
C1021,2024-02-01,Manufacturing,Germany,32.26,5.83,0.1808,5.58,4.13,6.38,5.85,1.3,43.15,4.36,59,8,2.75,2.9,15.0,7.58,2,Y
C1021,2024-03-01,Manufacturing,Germany,32.52,5.36,0.165,4.12,3.31,6.38,5.97,3.35,38.43,4.36,64,8,2.26,2.9,15.0,6.12,2,Y
C1021,2024-04-01,Manufacturing,Germany,32.85,5.09,0.1551,5.41,3.42,6.38,6.57,1.86,40.59,4.36,78,8,1.84,2.9,15.0,7.85,2,Y
C1021,2024-05-01,Manufacturing,Germany,35.33,5.62,0.1591,5.71,5.17,6.38,6.21,3.6,39.1,4.36,95,9,2.96,2.9,15.0,4.75,3,Y
C1021,2024-06-01,Manufacturing,Germany,34.45,5.87,0.1704,6.06,5.26,6.38,6.59,0.8,39.51,4.36,103,10,1.87,2.9,15.0,3.96,3,Y
C1021,2024-07-01,Manufacturing,Germany,35.46,5.99,0.169,4.22,2.46,6.38,6.55,3.09,38.6,4.36,119,10,3.65,2.9,15.0,7.45,3,Y
C1021,2024-08-01,Manufacturing,Germany,32.17,5.22,0.1622,4.3,3.12,6.38,6.0,2.8,42.77,4.36,135,10,2.09,2.9,15.0,5.83,3,Y
C1021,2024-09-01,Manufacturing,Germany,29.79,4.39,0.1474,3.73,1.7,6.38,5.67,3.08,37.89,4.36,140,10,2.77,2.9,14.85,2.68,3,Y
C1021,2024-10-01,Manufacturing,Germany,31.24,4.23,0.1356,3.78,1.71,6.38,6.51,3.72,37.48,4.36,143,10,2.66,2.9,15.0,5.56,3,Y
C1021,2024-11-01,Manufacturing,Germany,31.46,4.2,0.1334,3.83,2.83,6.38,5.88,3.07,36.28,4.36,143,10,3.41,2.9,14.11,2.04,3,Y
C1021,2024-12-01,Manufacturing,Germany,32.91,4.38,0.1332,4.32,3.05,6.38,5.99,3.31,38.68,4.36,143,10,3.08,2.9,15.0,1.96,3,Y
C1022,2024-01-01,Consumer Goods,Germany,20.14,4.38,0.2175,3.42,2.79,4.65,2.88,12.02,59.54,8.52,34,6,1.09,1.66,10.9,4.84,2,N
C1022,2024-02-01,Consumer Goods,Germany,20.56,4.6,0.2236,3.32,1.54,4.65,2.74,9.38,50.48,8.52,29,6,2.71,1.66,10.08,6.47,1,N
C1022,2024-03-01,Consumer Goods,Germany,20.8,4.66,0.2242,3.61,3.3,4.65,2.79,11.65,57.73,8.52,39,6,1.98,1.66,13.54,5.45,2,N
C1022,2024-04-01,Consumer Goods,Germany,21.07,4.86,0.2307,3.88,2.67,4.65,2.78,11.82,53.51,8.52,24,6,0.41,1.66,12.16,4.12,1,N
C1022,2024-05-01,Consumer Goods,Germany,21.85,5.06,0.2315,4.35,2.72,4.65,2.67,10.05,54.86,8.52,25,6,1.93,1.66,14.0,7.37,1,N
C1022,2024-06-01,Consumer Goods,Germany,22.86,5.08,0.2224,4.68,3.71,4.65,2.8,9.44,51.26,8.52,28,6,1.23,1.66,13.27,5.42,1,N
C1022,2024-07-01,Consumer Goods,Germany,23.54,5.0,0.2126,5.0,2.88,4.65,2.77,9.55,60.24,8.52,37,6,0.75,1.66,11.18,3.77,2,N
C1022,2024-08-01,Consumer Goods,Germany,23.41,4.63,0.1976,3.52,2.91,4.65,2.74,9.02,58.41,8.52,35,6,2.49,1.66,12.35,3.97,2,N
C1022,2024-09-01,Consumer Goods,Germany,22.61,4.52,0.2001,3.47,2.51,4.65,2.9,10.41,56.55,8.52,33,6,0.89,1.66,11.05,10.02,2,N
C1022,2024-10-01,Consumer Goods,Germany,21.74,4.45,0.2049,3.49,2.46,4.65,2.92,11.07,58.27,8.52,33,6,2.29,1.66,11.0,4.31,2,N
C1022,2024-11-01,Consumer Goods,Germany,22.53,4.44,0.1971,4.19,3.96,4.65,2.61,10.87,53.09,8.52,35,6,1.55,1.66,11.62,6.87,2,N
C1022,2024-12-01,Consumer Goods,Germany,23.77,4.44,0.187,4.02,2.36,4.65,2.63,9.59,54.59,8.52,42,6,2.42,1.66,13.56,4.56,2,N
C1023,2024-01-01,Professional Services,Ireland,11.4,0.23,0.02,0.21,0.13,2.79,1.43,6.3,28.36,8.89,84,9,1.16,1.58,0.56,4.43,2,Y
C1023,2024-02-01,Professional Services,Ireland,11.8,0.49,0.0419,0.49,0.32,2.79,1.45,8.02,29.6,8.89,102,10,2.96,1.58,2.37,4.04,3,Y
C1023,2024-03-01,Professional Services,Ireland,11.89,0.43,0.036,0.37,0.3,2.79,1.49,7.29,26.35,8.89,121,10,1.67,1.58,0.87,6.37,3,Y
C1023,2024-04-01,Professional Services,Ireland,11.84,0.53,0.0444,0.57,0.34,2.79,1.48,6.25,22.53,8.89,144,10,1.01,1.58,1.63,8.28,3,Y
C1023,2024-05-01,Professional Services,Ireland,11.42,0.51,0.0446,0.53,0.45,2.79,1.5,9.01,26.16,8.89,166,10,2.13,1.58,2.52,7.45,3,Y
C1023,2024-06-01,Professional Services,Ireland,11.01,0.34,0.0311,0.36,0.21,2.79,1.43,8.35,26.45,8.89,196,10,1.69,1.58,1.21,2.34,3,Y
C1023,2024-07-01,Professional Services,Ireland,10.81,0.31,0.0289,0.33,0.21,2.79,1.47,6.99,31.76,8.89,207,10,1.85,1.58,0.77,4.16,3,Y
C1023,2024-08-01,Professional Services,Ireland,11.79,0.45,0.0385,0.33,0.23,2.79,1.46,8.91,27.27,8.89,199,10,1.19,1.58,1.24,4.13,3,Y
C1023,2024-09-01,Professional Services,Ireland,12.0,0.53,0.044,0.55,0.41,2.79,1.51,7.09,21.7,8.89,211,10,1.17,1.58,2.54,5.04,3,Y
C1023,2024-10-01,Professional Services,Ireland,11.95,0.5,0.042,0.42,0.35,2.79,1.36,8.36,27.42,8.89,216,10,2.15,1.58,2.25,7.49,3,Y
C1023,2024-11-01,Professional Services,Ireland,13.25,0.71,0.0539,0.71,0.63,2.79,1.38,8.19,28.16,8.89,229,10,0.59,1.58,1.51,6.65,3,Y
C1023,2024-12-01,Professional Services,Ireland,13.78,0.77,0.0556,0.68,0.32,2.79,1.42,8.88,26.0,8.89,247,10,1.75,1.58,4.25,0.27,3,Y
C1024,2024-01-01,Consumer Goods,Italy,89.42,7.19,0.0804,5.04,4.16,4.88,5.79,8.07,72.27,6.52,0,1,0.84,0.65,15.0,7.9,1,N
C1024,2024-02-01,Consumer Goods,Italy,90.85,6.21,0.0684,5.06,3.58,4.88,5.67,9.43,71.27,6.52,0,1,0.96,0.65,15.0,5.73,1,N
C1024,2024-03-01,Consumer Goods,Italy,93.82,6.14,0.0655,6.65,6.06,4.88,6.28,7.97,72.39,6.52,1,1,0.76,0.65,15.0,4.71,1,N
C1024,2024-04-01,Consumer Goods,Italy,92.34,4.91,0.0532,5.37,5.13,4.88,5.71,9.02,78.59,6.52,1,1,0.51,0.65,15.0,3.49,1,N
C1024,2024-05-01,Consumer Goods,Italy,94.29,4.18,0.0443,2.95,2.44,4.88,6.25,8.5,75.49,6.52,0,1,0.22,0.65,12.05,3.76,1,N
C1024,2024-06-01,Consumer Goods,Italy,89.52,2.81,0.0314,2.68,2.17,4.88,5.8,8.37,67.7,6.52,8,1,0.53,0.65,9.27,6.85,1,N
C1024,2024-07-01,Consumer Goods,Italy,95.3,2.36,0.0248,1.81,0.89,4.88,6.42,6.22,79.11,6.52,0,1,0.24,0.65,7.59,6.71,1,N
C1024,2024-08-01,Consumer Goods,Italy,99.71,2.43,0.0244,2.29,1.61,4.88,6.3,8.2,69.21,6.52,1,1,0.46,0.65,6.68,9.53,1,N
C1024,2024-09-01,Consumer Goods,Italy,96.14,2.23,0.0232,2.19,1.94,4.88,6.05,8.98,67.13,6.52,7,1,0.27,0.65,7.57,5.62,1,N
C1024,2024-10-01,Consumer Goods,Italy,105.78,2.12,0.02,1.65,1.43,4.88,6.26,8.43,75.02,6.52,4,1,1.89,0.65,7.43,6.14,1,N
C1024,2024-11-01,Consumer Goods,Italy,107.08,2.14,0.02,2.17,1.81,4.88,5.98,7.97,70.98,6.52,0,1,1.56,0.65,6.5,9.45,1,N
C1024,2024-12-01,Consumer Goods,Italy,104.39,2.09,0.02,2.16,2.09,4.88,6.16,7.27,76.3,6.52,0,1,0.14,0.65,6.31,9.53,1,N
C1025,2024-01-01,Chemicals,Switzerland,31.03,4.36,0.1405,4.71,3.32,4.7,4.81,7.4,71.29,7.09,6,3,1.57,1.23,12.34,4.94,1,N
C1025,2024-02-01,Chemicals,Switzerland,31.77,4.8,0.1511,4.33,3.51,4.7,4.76,6.56,65.92,7.09,17,3,2.22,1.23,14.64,5.97,1,N
C1025,2024-03-01,Chemicals,Switzerland,33.51,4.92,0.1469,4.47,3.12,4.7,4.96,7.64,67.54,7.09,14,3,2.05,1.23,15.0,5.11,1,N
C1025,2024-04-01,Chemicals,Switzerland,33.94,4.86,0.1431,4.39,3.04,4.7,4.89,6.82,65.34,7.09,24,3,0.5,1.23,12.24,6.45,1,N
C1025,2024-05-01,Chemicals,Switzerland,34.82,4.58,0.1315,4.76,3.67,4.7,5.05,6.15,71.1,7.09,39,3,0.62,1.23,14.58,1.98,2,N
C1025,2024-06-01,Chemicals,Switzerland,35.53,4.2,0.1181,4.2,2.85,4.7,5.11,5.75,65.96,7.09,45,3,1.78,1.23,11.7,6.96,2,N
C1025,2024-07-01,Chemicals,Switzerland,32.95,3.99,0.1211,3.58,3.32,4.7,5.24,6.45,72.0,7.09,35,3,1.55,1.23,13.99,5.01,2,N
C1025,2024-08-01,Chemicals,Switzerland,32.7,3.54,0.1083,3.62,3.1,4.7,5.1,5.77,67.78,7.09,35,3,1.71,1.23,9.24,4.67,2,N
C1025,2024-09-01,Chemicals,Switzerland,32.78,3.46,0.1055,2.99,2.81,4.7,5.11,4.83,72.9,7.09,43,3,0.7,1.23,9.55,6.54,2,N
C1025,2024-10-01,Chemicals,Switzerland,33.03,3.47,0.1051,3.7,2.05,4.7,4.76,5.2,65.2,7.09,28,3,0.9,1.23,11.47,7.4,1,N
C1025,2024-11-01,Chemicals,Switzerland,32.71,3.06,0.0936,3.16,2.15,4.7,5.04,5.35,66.35,7.09,20,3,2.25,1.23,8.56,7.86,1,N
